Year,Month,Anomaly,Year_num
1886,3,-0.48723,1886.1666666666667
1886,4,-0.3615867,1886.25
1886,5,-0.2925712,1886.3333333333333
1886,6,-0.5019767,1886.4166666666667
1886,7,-0.3021988,1886.5
1886,8,-0.4573866,1886.5833333333333
1886,9,-0.3907921,1886.6666666666667
1886,10,-0.4129786,1886.75
1886,11,-0.4907895,1886.8333333333333
1886,12,-0.394798,1886.9166666666667
1887,1,-0.74377,1887
1887,2,-0.6588821,1887.0833333333333
1887,3,-0.4453855,1887.1666666666667
1887,4,-0.4828038,1887.25
1887,5,-0.5294595,1887.3333333333333
1887,6,-0.5258427,1887.4166666666667
1887,7,-0.3889088,1887.5
1887,8,-0.4455425,1887.5833333333333
1887,9,-0.3885525,1887.6666666666667
1887,10,-0.4446146,1887.75
1887,11,-0.4351617,1887.8333333333333
1887,12,-0.4965057,1887.9166666666667
1888,1,-0.6184704,1888
1888,2,-0.5872878,1888.0833333333333
1888,3,-0.5972592,1888.1666666666667
1888,4,-0.3519318,1888.25
1888,5,-0.4113079,1888.3333333333333
1888,6,-0.3217171,1888.4166666666667
1888,7,-0.3386262,1888.5
1888,8,-0.3105138,1888.5833333333333
1888,9,-0.3246946,1888.6666666666667
1888,10,-0.1664499,1888.75
1888,11,-0.2649623,1888.8333333333333
1888,12,-0.2593257,1888.9166666666667
1889,1,-0.2966627,1889
1889,2,-0.006579389,1889.0833333333333
1889,3,-0.08734918,1889.1666666666667
1889,4,-0.08679018,1889.25
1889,5,-0.158113,1889.3333333333333
1889,6,-0.2128265,1889.4166666666667
1889,7,-0.2809023,1889.5
1889,8,-0.3071344,1889.5833333333333
1889,9,-0.3416607,1889.6666666666667
1889,10,-0.3700105,1889.75
1889,11,-0.5064449,1889.8333333333333
1889,12,-0.344273,1889.9166666666667
1890,1,-0.5339006,1890
1890,2,-0.4650127,1890.0833333333333
1890,3,-0.6111193,1890.1666666666667
1890,4,-0.4940772,1890.25
1890,5,-0.5364693,1890.3333333333333
1890,6,-0.494803,1890.4166666666667
1890,7,-0.489141,1890.5
1890,8,-0.4669949,1890.5833333333333
1890,9,-0.482208,1890.6666666666667
1890,10,-0.4391856,1890.75
1890,11,-0.6700872,1890.8333333333333
1890,12,-0.3992993,1890.9166666666667
1891,1,-0.580199,1891
1891,2,-0.5975708,1891.0833333333333
1891,3,-0.3625108,1891.1666666666667
1891,4,-0.4480748,1891.25
1891,5,-0.3461938,1891.3333333333333
1891,6,-0.375095,1891.4166666666667
1891,7,-0.3996699,1891.5
1891,8,-0.3548557,1891.5833333333333
1891,9,-0.256696,1891.6666666666667
1891,10,-0.3429681,1891.75
1891,11,-0.5339126,1891.8333333333333
1891,12,-0.2180327,1891.9166666666667
1892,1,-0.4647994,1892
1892,2,-0.2896702,1892.0833333333333
1892,3,-0.532998,1892.1666666666667
1892,4,-0.5456076,1892.25
1892,5,-0.4568904,1892.3333333333333
1892,6,-0.4364424,1892.4166666666667
1892,7,-0.5867592,1892.5
1892,8,-0.508325,1892.5833333333333
1892,9,-0.3824375,1892.6666666666667
1892,10,-0.4338218,1892.75
1892,11,-0.6606942,1892.8333333333333
1892,12,-0.7922568,1892.9166666666667
1893,1,-1.044895,1893
1893,2,-0.8449928,1893.0833333333333
1893,3,-0.426801,1893.1666666666667
1893,4,-0.5148424,1893.25
1893,5,-0.5721378,1893.3333333333333
1893,6,-0.442311,1893.4166666666667
1893,7,-0.2437554,1893.5
1893,8,-0.2869543,1893.5833333333333
1893,9,-0.3651373,1893.6666666666667
1893,10,-0.3042658,1893.75
1893,11,-0.404811,1893.8333333333333
1893,12,-0.4845268,1893.9166666666667
1894,1,-0.6276136,1894
1894,2,-0.4294971,1894.0833333333333
1894,3,-0.5115913,1894.1666666666667
1894,4,-0.5374748,1894.25
1894,5,-0.5191684,1894.3333333333333
1894,6,-0.583648,1894.4166666666667
1894,7,-0.3921257,1894.5
1894,8,-0.3535794,1894.5833333333333
1894,9,-0.4396966,1894.6666666666667
1894,10,-0.3990114,1894.75
1894,11,-0.460066,1894.8333333333333
1894,12,-0.551695,1894.9166666666667
1895,1,-0.6359875,1895
1895,2,-0.6417986,1895.0833333333333
1895,3,-0.6178789,1895.1666666666667
1895,4,-0.4610941,1895.25
1895,5,-0.4825311,1895.3333333333333
1895,6,-0.4253601,1895.4166666666667
1895,7,-0.3349007,1895.5
1895,8,-0.3772478,1895.5833333333333
1895,9,-0.3942815,1895.6666666666667
1895,10,-0.3257419,1895.75
1895,11,-0.3213687,1895.8333333333333
1895,12,-0.3668284,1895.9166666666667
1896,1,-0.3152051,1896
1896,2,-0.3366215,1896.0833333333333
1896,3,-0.5883625,1896.1666666666667
1896,4,-0.5460314,1896.25
1896,5,-0.3561197,1896.3333333333333
1896,6,-0.2300913,1896.4166666666667
1896,7,-0.1824354,1896.5
1896,8,-0.1715636,1896.5833333333333
1896,9,-0.1552754,1896.6666666666667
1896,10,-0.1179419,1896.75
1896,11,-0.3140512,1896.8333333333333
1896,12,-0.09438848,1896.9166666666667
1897,1,-0.3000984,1897
1897,2,-0.3486073,1897.0833333333333
1897,3,-0.41547,1897.1666666666667
1897,4,-0.1176401,1897.25
1897,5,-0.1140822,1897.3333333333333
1897,6,-0.1627357,1897.4166666666667
1897,7,-0.1870469,1897.5
1897,8,-0.1854231,1897.5833333333333
1897,9,-0.1862695,1897.6666666666667
1897,10,-0.2123226,1897.75
1897,11,-0.4227442,1897.8333333333333
1897,12,-0.4651618,1897.9166666666667
1898,1,-0.1992478,1898
1898,2,-0.5561267,1898.0833333333333
1898,3,-0.8427487,1898.1666666666667
1898,4,-0.663013,1898.25
1898,5,-0.5595893,1898.3333333333333
1898,6,-0.3347139,1898.4166666666667
1898,7,-0.3947509,1898.5
1898,8,-0.3894281,1898.5833333333333
1898,9,-0.3707696,1898.6666666666667
1898,10,-0.5009573,1898.75
1898,11,-0.5286319,1898.8333333333333
1898,12,-0.4895283,1898.9166666666667
1899,1,-0.3598041,1899
1899,2,-0.5540309,1899.0833333333333
1899,3,-0.5889544,1899.1666666666667
1899,4,-0.4393416,1899.25
1899,5,-0.3589111,1899.3333333333333
1899,6,-0.5010004,1899.4166666666667
1899,7,-0.3655365,1899.5
1899,8,-0.2397976,1899.5833333333333
1899,9,-0.1515833,1899.6666666666667
1899,10,-0.183137,1899.75
1899,11,-0.05694077,1899.8333333333333
1899,12,-0.466166,1899.9166666666667
1900,1,-0.5065199,1900
1900,2,-0.2028605,1900.0833333333333
1900,3,-0.1996725,1900.1666666666667
1900,4,-0.224137,1900.25
1900,5,-0.3025849,1900.3333333333333
1900,6,-0.2171063,1900.4166666666667
1900,7,-0.1908848,1900.5
1900,8,-0.2107807,1900.5833333333333
1900,9,-0.1956868,1900.6666666666667
1900,10,-0.0647567,1900.75
1900,11,-0.2625234,1900.8333333333333
1900,12,-0.236235,1900.9166666666667
1901,1,-0.2805935,1901
1901,2,-0.2681977,1901.0833333333333
1901,3,-0.2008172,1901.1666666666667
1901,4,-0.1753031,1901.25
1901,5,-0.2493446,1901.3333333333333
1901,6,-0.2366264,1901.4166666666667
1901,7,-0.3289457,1901.5
1901,8,-0.2050631,1901.5833333333333
1901,9,-0.3551734,1901.6666666666667
1901,10,-0.3407429,1901.75
1901,11,-0.3958287,1901.8333333333333
1901,12,-0.4845063,1901.9166666666667
1902,1,-0.4395675,1902
1902,2,-0.232212,1902.0833333333333
1902,3,-0.4740004,1902.1666666666667
1902,4,-0.4305058,1902.25
1902,5,-0.4302368,1902.3333333333333
1902,6,-0.4451871,1902.4166666666667
1902,7,-0.3891588,1902.5
1902,8,-0.425109,1902.5833333333333
1902,9,-0.3728005,1902.6666666666667
1902,10,-0.5005036,1902.75
1902,11,-0.5626159,1902.8333333333333
1902,12,-0.565914,1902.9166666666667
1903,1,-0.4344225,1903
1903,2,-0.2402705,1903.0833333333333
1903,3,-0.398434,1903.1666666666667
1903,4,-0.5879961,1903.25
1903,5,-0.5160877,1903.3333333333333
1903,6,-0.5476815,1903.4166666666667
1903,7,-0.5052094,1903.5
1903,8,-0.6014081,1903.5833333333333
1903,9,-0.5597534,1903.6666666666667
1903,10,-0.6648155,1903.75
1903,11,-0.6297883,1903.8333333333333
1903,12,-0.7140498,1903.9166666666667
1904,1,-0.806605,1904
1904,2,-0.769914,1904.0833333333333
1904,3,-0.6964779,1904.1666666666667
1904,4,-0.6468306,1904.25
1904,5,-0.6093934,1904.3333333333333
1904,6,-0.5641545,1904.4166666666667
1904,7,-0.5530446,1904.5
1904,8,-0.4784086,1904.5833333333333
1904,9,-0.5966138,1904.6666666666667
1904,10,-0.5530429,1904.75
1904,11,-0.396606,1904.8333333333333
1904,12,-0.4996458,1904.9166666666667
1905,1,-0.463416,1905
1905,2,-0.7201687,1905.0833333333333
1905,3,-0.5240539,1905.1666666666667
1905,4,-0.5589943,1905.25
1905,5,-0.4342365,1905.3333333333333
1905,6,-0.3425826,1905.4166666666667
1905,7,-0.3731031,1905.5
1905,8,-0.3044768,1905.5833333333333
1905,9,-0.3451951,1905.6666666666667
1905,10,-0.3351493,1905.75
1905,11,-0.2172852,1905.8333333333333
1905,12,-0.2743545,1905.9166666666667
1906,1,-0.2966844,1906
1906,2,-0.3885811,1906.0833333333333
1906,3,-0.289529,1906.1666666666667
1906,4,-0.1040201,1906.25
1906,5,-0.3765242,1906.3333333333333
1906,6,-0.2325384,1906.4166666666667
1906,7,-0.3429592,1906.5
1906,8,-0.2711816,1906.5833333333333
1906,9,-0.3530259,1906.6666666666667
1906,10,-0.3222966,1906.75
1906,11,-0.5317944,1906.8333333333333
1906,12,-0.3205367,1906.9166666666667
1907,1,-0.5293024,1907
1907,2,-0.6185913,1907.0833333333333
1907,3,-0.4379306,1907.1666666666667
1907,4,-0.4779983,1907.25
1907,5,-0.6450355,1907.3333333333333
1907,6,-0.5440585,1907.4166666666667
1907,7,-0.4250897,1907.5
1907,8,-0.4910157,1907.5833333333333
1907,9,-0.3986793,1907.6666666666667
1907,10,-0.3359412,1907.75
1907,11,-0.5563731,1907.8333333333333
1907,12,-0.5898768,1907.9166666666667
1908,1,-0.4664766,1908
1908,2,-0.4139059,1908.0833333333333
1908,3,-0.7040725,1908.1666666666667
1908,4,-0.5884082,1908.25
1908,5,-0.453064,1908.3333333333333
1908,6,-0.4127995,1908.4166666666667
1908,7,-0.4010395,1908.5
1908,8,-0.4812566,1908.5833333333333
1908,9,-0.3872215,1908.6666666666667
1908,10,-0.5747282,1908.75
1908,11,-0.6453218,1908.8333333333333
1908,12,-0.6381544,1908.9166666666667
1909,1,-0.7629406,1909
1909,2,-0.5355334,1909.0833333333333
1909,3,-0.6521415,1909.1666666666667
1909,4,-0.6328155,1909.25
1909,5,-0.5918205,1909.3333333333333
1909,6,-0.5000674,1909.4166666666667
1909,7,-0.5237631,1909.5
1909,8,-0.3369181,1909.5833333333333
1909,9,-0.4156719,1909.6666666666667
1909,10,-0.4945161,1909.75
