Year,Month,Anomaly,Year_num
1881,3,-0.082,1881.1666666666667
1881,4,-0.027,1881.25
1881,5,-0.105,1881.3333333333333
1881,6,-0.358,1881.4166666666667
1881,7,-0.153,1881.5
1881,8,-0.155,1881.5833333333333
1881,9,-0.305,1881.6666666666667
1881,10,-0.267,1881.75
1881,11,-0.401,1881.8333333333333
1881,12,-0.209,1881.9166666666667
1882,1,0.111,1882
1882,2,0.013,1882.0833333333333
1882,3,-0.126,1882.1666666666667
1882,4,-0.296,1882.25
1882,5,-0.254,1882.3333333333333
1882,6,-0.328,1882.4166666666667
1882,7,-0.349,1882.5
1882,8,-0.217,1882.5833333333333
1882,9,-0.203,1882.6666666666667
1882,10,-0.353,1882.75
1882,11,-0.44,1882.8333333333333
1882,12,-0.55,1882.9166666666667
1883,1,-0.403,1883
1883,2,-0.432,1883.0833333333333
1883,3,-0.088,1883.1666666666667
1883,4,-0.312,1883.25
1883,5,-0.232,1883.3333333333333
1883,6,-0.14,1883.4166666666667
1883,7,-0.267,1883.5
1883,8,-0.358,1883.5833333333333
1883,9,-0.366,1883.6666666666667
1883,10,-0.285,1883.75
1883,11,-0.487,1883.8333333333333
1883,12,-0.261,1883.9166666666667
1884,1,-0.232,1884
1884,2,-0.192,1884.0833333333333
1884,3,-0.494,1884.1666666666667
1884,4,-0.556,1884.25
1884,5,-0.579,1884.3333333333333
1884,6,-0.522,1884.4166666666667
1884,7,-0.55,1884.5
1884,8,-0.488,1884.5833333333333
1884,9,-0.548,1884.6666666666667
1884,10,-0.463,1884.75
1884,11,-0.6,1884.8333333333333
1884,12,-0.437,1884.9166666666667
1885,1,-0.673,1885
1885,2,-0.469,1885.0833333333333
1885,3,-0.353,1885.1666666666667
1885,4,-0.51,1885.25
1885,5,-0.561,1885.3333333333333
1885,6,-0.565,1885.4166666666667
1885,7,-0.344,1885.5
1885,8,-0.441,1885.5833333333333
1885,9,-0.451,1885.6666666666667
1885,10,-0.333,1885.75
1885,11,-0.396,1885.8333333333333
1885,12,-0.157,1885.9166666666667
1886,1,-0.635,1886
1886,2,-0.649,1886.0833333333333
1886,3,-0.539,1886.1666666666667
1886,4,-0.388,1886.25
1886,5,-0.329,1886.3333333333333
1886,6,-0.463,1886.4166666666667
1886,7,-0.289,1886.5
1886,8,-0.454,1886.5833333333333
1886,9,-0.512,1886.6666666666667
1886,10,-0.474,1886.75
1886,11,-0.562,1886.8333333333333
1886,12,-0.349,1886.9166666666667
1887,1,-0.96,1887
1887,2,-0.714,1887.0833333333333
1887,3,-0.492,1887.1666666666667
1887,4,-0.391,1887.25
1887,5,-0.471,1887.3333333333333
1887,6,-0.5,1887.4166666666667
1887,7,-0.355,1887.5
1887,8,-0.548,1887.5833333333333
1887,9,-0.411,1887.6666666666667
1887,10,-0.425,1887.75
1887,11,-0.407,1887.8333333333333
1887,12,-0.408,1887.9166666666667
1888,1,-0.355,1888
1888,2,-0.525,1888.0833333333333
1888,3,-0.448,1888.1666666666667
1888,4,-0.379,1888.25
1888,5,-0.35,1888.3333333333333
1888,6,-0.322,1888.4166666666667
1888,7,-0.247,1888.5
1888,8,-0.279,1888.5833333333333
1888,9,-0.301,1888.6666666666667
1888,10,-0.086,1888.75
1888,11,-0.157,1888.8333333333333
1888,12,-0.107,1888.9166666666667
1889,1,-0.111,1889
1889,2,0.236,1889.0833333333333
1889,3,0.048,1889.1666666666667
1889,4,0.071,1889.25
1889,5,-0.149,1889.3333333333333
1889,6,-0.196,1889.4166666666667
1889,7,-0.152,1889.5
1889,8,-0.285,1889.5833333333333
1889,9,-0.366,1889.6666666666667
1889,10,-0.302,1889.75
1889,11,-0.49,1889.8333333333333
1889,12,-0.324,1889.9166666666667
1890,1,-0.447,1890
1890,2,-0.431,1890.0833333333333
1890,3,-0.559,1890.1666666666667
1890,4,-0.407,1890.25
1890,5,-0.493,1890.3333333333333
1890,6,-0.474,1890.4166666666667
1890,7,-0.436,1890.5
1890,8,-0.472,1890.5833333333333
1890,9,-0.469,1890.6666666666667
1890,10,-0.3,1890.75
1890,11,-0.674,1890.8333333333333
1890,12,-0.372,1890.9166666666667
1891,1,-0.484,1891
1891,2,-0.595,1891.0833333333333
1891,3,-0.228,1891.1666666666667
1891,4,-0.362,1891.25
1891,5,-0.267,1891.3333333333333
1891,6,-0.368,1891.4166666666667
1891,7,-0.335,1891.5
1891,8,-0.292,1891.5833333333333
1891,9,-0.272,1891.6666666666667
1891,10,-0.345,1891.75
1891,11,-0.499,1891.8333333333333
1891,12,-0.106,1891.9166666666667
1892,1,-0.276,1892
1892,2,-0.174,1892.0833333333333
1892,3,-0.436,1892.1666666666667
1892,4,-0.481,1892.25
1892,5,-0.4,1892.3333333333333
1892,6,-0.287,1892.4166666666667
1892,7,-0.462,1892.5
1892,8,-0.448,1892.5833333333333
1892,9,-0.407,1892.6666666666667
1892,10,-0.272,1892.75
1892,11,-0.757,1892.8333333333333
1892,12,-0.499,1892.9166666666667
1893,1,-0.898,1893
1893,2,-0.618,1893.0833333333333
1893,3,-0.291,1893.1666666666667
